ONTOLOGY_NAME,FORGETTING_METHOD,FORGETTING_STRATEGY,FORMULA_ID,JUSTIFICATION_ID,FORMULA_SIZE,JUSTIFICATION_SIZE,STRATEGY_STEP_COUNT,EXPLANATION_LENGTH,JUSTIFICATION_INCREASE_AMOUNT,SUCCESSFUL_EXPLANATION
pizza,AlchTBoxForgetter,4,58,1,2,6,3,3,4,1
pizza,AlchTBoxForgetter,4,58,0,2,6,3,3,4,1
pizza,AlchTBoxForgetter,4,59,1,2,2,2,2,0,1
pizza,AlchTBoxForgetter,4,59,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,4,59,2,2,2,2,2,0,1
pizza,AlchTBoxForgetter,4,59,3,2,2,2,2,0,1
pizza,AlchTBoxForgetter,4,59,7,2,2,2,2,0,1
pizza,AlchTBoxForgetter,4,59,6,2,2,2,2,0,1
pizza,AlchTBoxForgetter,4,59,4,2,2,2,2,0,1
pizza,AlchTBoxForgetter,4,59,5,2,2,2,2,0,1
pizza,AlchTBoxForgetter,4,60,3,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,60,2,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,60,0,2,5,1,1,0,1
pizza,AlchTBoxForgetter,4,60,1,2,5,1,1,0,1
pizza,AlchTBoxForgetter,4,61,9,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,61,8,2,8,2,2,0,0
pizza,AlchTBoxForgetter,4,61,20,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,61,21,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,61,22,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,61,19,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,61,18,2,8,2,2,0,0
pizza,AlchTBoxForgetter,4,61,15,2,4,2,2,0,0
pizza,AlchTBoxForgetter,4,61,14,2,4,2,2,0,0
pizza,AlchTBoxForgetter,4,61,16,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,61,17,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,61,13,2,8,2,2,0,0
pizza,AlchTBoxForgetter,4,61,12,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,61,10,2,8,2,2,0,0
pizza,AlchTBoxForgetter,4,61,11,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,61,6,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,61,7,2,8,2,2,0,0
pizza,AlchTBoxForgetter,4,61,5,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,61,4,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,61,0,2,4,1,1,0,1
pizza,AlchTBoxForgetter,4,61,1,2,4,2,2,0,0
pizza,AlchTBoxForgetter,4,61,3,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,61,2,2,4,2,2,0,0
pizza,AlchTBoxForgetter,4,62,12,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,62,13,2,7,2,2,0,0
pizza,AlchTBoxForgetter,4,62,11,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,62,10,2,7,2,2,0,0
pizza,AlchTBoxForgetter,4,62,14,2,3,2,2,0,0
pizza,AlchTBoxForgetter,4,62,15,2,3,2,2,0,0
pizza,AlchTBoxForgetter,4,62,17,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,62,16,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,62,8,2,7,2,2,0,0
pizza,AlchTBoxForgetter,4,62,9,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,62,7,2,7,2,2,0,0
pizza,AlchTBoxForgetter,4,62,6,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,62,4,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,62,5,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,62,1,2,3,2,2,0,0
pizza,AlchTBoxForgetter,4,62,0,2,3,1,1,0,1
pizza,AlchTBoxForgetter,4,62,2,2,3,2,2,0,0
pizza,AlchTBoxForgetter,4,62,3,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,62,18,2,7,2,2,0,0
pizza,AlchTBoxForgetter,4,62,19,2,3,2,2,0,1
pizza,AlchTBoxForgetter,4,62,21,2,3,2,2,0,1
pizza,AlchTBoxForgetter,4,62,20,2,3,2,2,0,1
pizza,AlchTBoxForgetter,4,62,22,2,3,2,2,0,1
pizza,AlchTBoxForgetter,4,63,2,2,11,4,4,0,0
pizza,AlchTBoxForgetter,4,63,3,2,12,4,4,0,0
pizza,AlchTBoxForgetter,4,63,1,2,10,4,4,0,0
pizza,AlchTBoxForgetter,4,63,0,2,11,4,4,0,0
pizza,AlchTBoxForgetter,4,64,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,4,65,2,2,2,2,2,0,1
pizza,AlchTBoxForgetter,4,65,3,2,2,2,2,0,1
pizza,AlchTBoxForgetter,4,65,1,2,2,2,2,0,1
pizza,AlchTBoxForgetter,4,65,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,4,65,4,2,2,2,2,0,1
pizza,AlchTBoxForgetter,4,66,3,2,9,4,4,6,1
pizza,AlchTBoxForgetter,4,66,2,2,9,4,4,6,1
pizza,AlchTBoxForgetter,4,66,0,2,9,3,3,6,1
pizza,AlchTBoxForgetter,4,66,1,2,9,4,4,6,1
pizza,AlchTBoxForgetter,4,66,4,2,9,4,4,6,1
pizza,AlchTBoxForgetter,4,67,9,2,11,4,4,4,0
pizza,AlchTBoxForgetter,4,67,8,2,10,4,4,4,1
pizza,AlchTBoxForgetter,4,67,0,2,10,3,3,4,1
pizza,AlchTBoxForgetter,4,67,1,2,10,4,4,4,1
pizza,AlchTBoxForgetter,4,67,3,2,11,4,4,4,1
pizza,AlchTBoxForgetter,4,67,2,2,11,4,4,4,1
pizza,AlchTBoxForgetter,4,67,6,2,10,5,5,4,1
pizza,AlchTBoxForgetter,4,67,7,2,10,4,4,4,1
pizza,AlchTBoxForgetter,4,67,5,2,11,4,4,4,1
pizza,AlchTBoxForgetter,4,67,4,2,11,4,4,4,1
pizza,AlchTBoxForgetter,4,68,4,2,8,4,4,1,1
pizza,AlchTBoxForgetter,4,68,3,2,8,4,4,1,1
pizza,AlchTBoxForgetter,4,68,2,2,8,4,4,1,1
pizza,AlchTBoxForgetter,4,68,0,2,8,3,3,1,0
pizza,AlchTBoxForgetter,4,68,1,2,8,4,4,1,1
pizza,AlchTBoxForgetter,4,69,0,2,3,1,1,0,1
pizza,AlchTBoxForgetter,4,70,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,4,71,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,4,72,0,2,2,2,2,1,1
pizza,AlchTBoxForgetter,4,73,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,4,74,2,2,4,1,1,0,1
pizza,AlchTBoxForgetter,4,74,0,2,3,2,2,0,0
pizza,AlchTBoxForgetter,4,74,1,2,4,1,1,0,1
pizza,AlchTBoxForgetter,4,75,0,2,3,2,2,0,0
pizza,AlchTBoxForgetter,4,75,1,2,3,1,1,0,1
pizza,AlchTBoxForgetter,4,75,2,2,3,1,1,0,1
pizza,AlchTBoxForgetter,4,76,0,2,3,2,2,0,0
pizza,AlchTBoxForgetter,4,77,0,2,3,2,2,0,0
pizza,AlchTBoxForgetter,4,78,0,2,3,2,2,0,0
pizza,AlchTBoxForgetter,4,79,0,2,3,2,2,0,0
pizza,AlchTBoxForgetter,4,80,0,2,3,2,2,0,0
pizza,AlchTBoxForgetter,4,80,1,2,3,3,3,1,1
pizza,AlchTBoxForgetter,4,80,2,2,3,3,3,1,1
pizza,AlchTBoxForgetter,4,81,0,2,4,1,1,0,1
pizza,AlchTBoxForgetter,4,82,0,2,3,1,1,0,1
pizza,AlchTBoxForgetter,4,83,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,4,84,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,4,85,0,2,3,1,1,0,1
pizza,AlchTBoxForgetter,4,86,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,4,87,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,4,88,0,2,5,1,1,0,1
pizza,AlchTBoxForgetter,4,88,1,2,5,1,1,0,1
pizza,AlchTBoxForgetter,4,88,3,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,88,2,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,89,3,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,89,2,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,89,0,2,4,1,1,0,1
pizza,AlchTBoxForgetter,4,89,1,2,4,2,2,0,0
pizza,AlchTBoxForgetter,4,89,5,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,89,4,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,89,6,2,8,2,2,0,0
pizza,AlchTBoxForgetter,4,89,7,2,8,2,2,0,0
pizza,AlchTBoxForgetter,4,89,13,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,89,12,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,89,10,2,8,2,2,0,0
pizza,AlchTBoxForgetter,4,89,11,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,89,29,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,89,15,2,8,2,2,0,0
pizza,AlchTBoxForgetter,4,89,14,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,89,28,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,89,16,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,89,17,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,89,26,2,4,2,2,0,0
pizza,AlchTBoxForgetter,4,89,32,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,89,27,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,89,31,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,89,25,2,4,2,2,0,0
pizza,AlchTBoxForgetter,4,89,19,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,89,18,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,89,24,2,4,2,2,0,0
pizza,AlchTBoxForgetter,4,89,30,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,89,20,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,89,21,2,8,2,2,0,0
pizza,AlchTBoxForgetter,4,89,23,2,4,2,2,0,0
pizza,AlchTBoxForgetter,4,89,22,2,4,2,2,0,0
pizza,AlchTBoxForgetter,4,89,9,2,8,2,2,0,0
pizza,AlchTBoxForgetter,4,89,8,2,8,2,2,0,0
pizza,AlchTBoxForgetter,4,90,2,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,90,3,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,90,1,2,3,2,2,0,0
pizza,AlchTBoxForgetter,4,90,0,2,3,1,1,0,1
pizza,AlchTBoxForgetter,4,90,4,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,90,5,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,90,7,2,7,2,2,0,0
pizza,AlchTBoxForgetter,4,90,6,2,7,2,2,0,0
pizza,AlchTBoxForgetter,4,90,32,2,3,2,2,0,1
pizza,AlchTBoxForgetter,4,90,26,2,3,2,2,0,0
pizza,AlchTBoxForgetter,4,90,27,2,3,2,2,0,1
pizza,AlchTBoxForgetter,4,90,25,2,3,2,2,0,0
pizza,AlchTBoxForgetter,4,90,31,2,3,2,2,0,1
pizza,AlchTBoxForgetter,4,90,19,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,90,18,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,90,30,2,3,2,2,0,1
pizza,AlchTBoxForgetter,4,90,24,2,3,2,2,0,0
pizza,AlchTBoxForgetter,4,90,20,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,90,21,2,7,2,2,0,0
pizza,AlchTBoxForgetter,4,90,23,2,3,2,2,0,0
pizza,AlchTBoxForgetter,4,90,22,2,3,2,2,0,0
pizza,AlchTBoxForgetter,4,90,13,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,90,12,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,90,10,2,7,2,2,0,0
pizza,AlchTBoxForgetter,4,90,11,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,90,29,2,3,2,2,0,1
pizza,AlchTBoxForgetter,4,90,15,2,7,2,2,0,0
pizza,AlchTBoxForgetter,4,90,14,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,90,28,2,3,2,2,0,1
pizza,AlchTBoxForgetter,4,90,16,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,90,17,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,90,8,2,7,2,2,0,0
pizza,AlchTBoxForgetter,4,90,9,2,7,2,2,0,0
pizza,AlchTBoxForgetter,4,92,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,4,93,3,2,2,2,2,0,1
pizza,AlchTBoxForgetter,4,93,2,2,2,2,2,0,1
pizza,AlchTBoxForgetter,4,93,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,4,93,1,2,2,2,2,0,1
pizza,AlchTBoxForgetter,4,93,5,2,2,2,2,0,1
pizza,AlchTBoxForgetter,4,93,4,2,2,2,2,0,1
pizza,AlchTBoxForgetter,4,93,6,2,2,2,2,0,1
pizza,AlchTBoxForgetter,4,94,6,2,11,5,4,6,1
pizza,AlchTBoxForgetter,4,94,5,2,11,5,4,6,1
pizza,AlchTBoxForgetter,4,94,4,2,11,5,4,6,1
pizza,AlchTBoxForgetter,4,94,0,2,11,4,4,6,0
pizza,AlchTBoxForgetter,4,94,1,2,11,5,4,6,1
pizza,AlchTBoxForgetter,4,94,3,2,11,5,4,6,1
pizza,AlchTBoxForgetter,4,94,2,2,11,5,4,6,1
pizza,AlchTBoxForgetter,4,95,5,2,13,5,4,4,1
pizza,AlchTBoxForgetter,4,95,4,2,13,5,4,4,1
pizza,AlchTBoxForgetter,4,95,6,2,13,5,4,4,1
pizza,AlchTBoxForgetter,4,95,7,2,13,5,4,4,1
pizza,AlchTBoxForgetter,4,95,10,2,12,4,4,4,1
pizza,AlchTBoxForgetter,4,95,3,2,13,5,4,4,1
pizza,AlchTBoxForgetter,4,95,2,2,13,5,4,4,1
pizza,AlchTBoxForgetter,4,95,11,2,12,4,4,4,1
pizza,AlchTBoxForgetter,4,95,13,2,13,5,5,4,0
pizza,AlchTBoxForgetter,4,95,0,2,12,4,3,4,1
pizza,AlchTBoxForgetter,4,95,1,2,12,4,4,4,1
pizza,AlchTBoxForgetter,4,95,12,2,12,4,4,4,1
pizza,AlchTBoxForgetter,4,95,9,2,12,4,4,4,1
pizza,AlchTBoxForgetter,4,95,8,2,12,4,4,4,1
pizza,AlchTBoxForgetter,4,96,4,2,10,5,4,1,1
pizza,AlchTBoxForgetter,4,96,5,2,10,5,4,1,1
pizza,AlchTBoxForgetter,4,96,6,2,10,5,4,1,1
pizza,AlchTBoxForgetter,4,96,2,2,10,5,4,1,1
pizza,AlchTBoxForgetter,4,96,3,2,10,5,4,1,1
pizza,AlchTBoxForgetter,4,96,1,2,10,5,4,1,1
pizza,AlchTBoxForgetter,4,96,0,2,10,4,4,1,0
pizza,AlchTBoxForgetter,4,97,0,2,3,1,1,0,1
pizza,AlchTBoxForgetter,4,98,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,4,99,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,4,100,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,4,101,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,4,102,0,2,4,1,1,0,1
pizza,AlchTBoxForgetter,4,103,0,2,3,1,1,0,1
pizza,AlchTBoxForgetter,4,104,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,4,105,0,2,3,3,3,1,1
pizza,AlchTBoxForgetter,4,106,1,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,106,0,2,5,1,1,0,1
pizza,AlchTBoxForgetter,4,107,14,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,107,28,2,4,2,2,0,0
pizza,AlchTBoxForgetter,4,107,29,2,4,2,2,0,0
pizza,AlchTBoxForgetter,4,107,15,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,107,17,2,8,2,2,0,0
pizza,AlchTBoxForgetter,4,107,16,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,107,12,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,107,13,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,107,11,2,8,2,2,0,0
pizza,AlchTBoxForgetter,4,107,10,2,8,2,2,0,0
pizza,AlchTBoxForgetter,4,107,2,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,107,3,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,107,1,2,4,2,2,0,0
pizza,AlchTBoxForgetter,4,107,0,2,4,1,1,0,1
pizza,AlchTBoxForgetter,4,107,4,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,107,5,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,107,7,2,8,2,2,0,0
pizza,AlchTBoxForgetter,4,107,6,2,8,2,2,0,0
pizza,AlchTBoxForgetter,4,107,8,2,8,2,2,0,0
pizza,AlchTBoxForgetter,4,107,9,2,8,2,2,0,0
pizza,AlchTBoxForgetter,4,107,35,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,107,21,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,107,20,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,107,34,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,107,22,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,107,36,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,107,37,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,107,23,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,107,27,2,4,2,2,0,0
pizza,AlchTBoxForgetter,4,107,33,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,107,32,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,107,26,2,4,2,2,0,0
pizza,AlchTBoxForgetter,4,107,18,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,107,30,2,4,2,2,0,0
pizza,AlchTBoxForgetter,4,107,24,2,8,2,2,0,0
pizza,AlchTBoxForgetter,4,107,25,2,4,2,2,0,0
pizza,AlchTBoxForgetter,4,107,31,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,107,19,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,108,8,2,7,2,2,0,0
pizza,AlchTBoxForgetter,4,108,9,2,7,2,2,0,0
pizza,AlchTBoxForgetter,4,108,32,2,3,2,2,0,1
pizza,AlchTBoxForgetter,4,108,26,2,3,2,2,0,0
pizza,AlchTBoxForgetter,4,108,27,2,3,2,2,0,0
pizza,AlchTBoxForgetter,4,108,33,2,3,2,2,0,1
pizza,AlchTBoxForgetter,4,108,25,2,3,2,2,0,0
pizza,AlchTBoxForgetter,4,108,31,2,3,2,2,0,1
pizza,AlchTBoxForgetter,4,108,19,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,108,18,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,108,30,2,3,2,2,0,0
pizza,AlchTBoxForgetter,4,108,24,2,7,2,2,0,0
pizza,AlchTBoxForgetter,4,108,20,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,108,34,2,3,2,2,0,1
pizza,AlchTBoxForgetter,4,108,35,2,3,2,2,0,1
pizza,AlchTBoxForgetter,4,108,21,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,108,37,2,3,2,2,0,1
pizza,AlchTBoxForgetter,4,108,23,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,108,22,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,108,36,2,3,2,2,0,1
pizza,AlchTBoxForgetter,4,108,13,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,108,12,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,108,10,2,7,2,2,0,0
pizza,AlchTBoxForgetter,4,108,11,2,7,2,2,0,0
pizza,AlchTBoxForgetter,4,108,29,2,3,2,2,0,0
pizza,AlchTBoxForgetter,4,108,15,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,108,14,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,108,28,2,3,2,2,0,0
pizza,AlchTBoxForgetter,4,108,16,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,108,17,2,7,2,2,0,0
pizza,AlchTBoxForgetter,4,108,7,2,7,2,2,0,0
pizza,AlchTBoxForgetter,4,108,6,2,7,2,2,0,0
pizza,AlchTBoxForgetter,4,108,4,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,108,5,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,108,1,2,3,2,2,0,0
pizza,AlchTBoxForgetter,4,108,0,2,3,1,1,0,1
pizza,AlchTBoxForgetter,4,108,2,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,108,3,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,110,0,2,5,1,1,0,1
pizza,AlchTBoxForgetter,4,110,1,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,111,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,4,112,1,2,6,3,3,4,1
pizza,AlchTBoxForgetter,4,112,0,2,6,3,3,4,1
pizza,AlchTBoxForgetter,4,112,2,2,5,3,3,4,1
pizza,AlchTBoxForgetter,4,112,3,2,5,3,3,4,1
pizza,AlchTBoxForgetter,4,113,4,2,2,2,2,0,1
pizza,AlchTBoxForgetter,4,113,5,2,2,2,2,0,1
pizza,AlchTBoxForgetter,4,113,7,2,2,2,2,0,1
pizza,AlchTBoxForgetter,4,113,6,2,2,2,2,0,1
pizza,AlchTBoxForgetter,4,113,2,2,2,2,2,0,1
pizza,AlchTBoxForgetter,4,113,3,2,2,2,2,0,1
pizza,AlchTBoxForgetter,4,113,1,2,2,2,2,0,1
pizza,AlchTBoxForgetter,4,113,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,4,114,0,2,3,1,1,0,1
pizza,AlchTBoxForgetter,4,115,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,4,116,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,4,117,0,2,2,2,2,1,1
pizza,AlchTBoxForgetter,4,118,5,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,118,4,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,118,6,2,8,2,2,0,0
pizza,AlchTBoxForgetter,4,118,7,2,8,2,2,0,0
pizza,AlchTBoxForgetter,4,118,3,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,118,2,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,118,0,2,4,1,1,0,1
pizza,AlchTBoxForgetter,4,118,1,2,4,2,2,0,0
pizza,AlchTBoxForgetter,4,118,16,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,118,17,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,118,15,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,118,14,2,4,2,2,0,0
pizza,AlchTBoxForgetter,4,118,10,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,118,11,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,118,13,2,4,2,2,0,0
pizza,AlchTBoxForgetter,4,118,9,2,8,2,2,0,0
pizza,AlchTBoxForgetter,4,118,8,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,118,12,2,8,2,2,0,0
pizza,AlchTBoxForgetter,4,119,6,2,7,2,2,0,0
pizza,AlchTBoxForgetter,4,119,14,2,3,2,2,0,0
pizza,AlchTBoxForgetter,4,119,15,2,3,2,2,0,1
pizza,AlchTBoxForgetter,4,119,7,2,7,2,2,0,0
pizza,AlchTBoxForgetter,4,119,5,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,119,17,2,3,2,2,0,1
pizza,AlchTBoxForgetter,4,119,16,2,3,2,2,0,1
pizza,AlchTBoxForgetter,4,119,4,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,119,0,2,3,1,1,0,1
pizza,AlchTBoxForgetter,4,119,12,2,7,2,2,0,0
pizza,AlchTBoxForgetter,4,119,13,2,3,2,2,0,0
pizza,AlchTBoxForgetter,4,119,1,2,3,2,2,0,0
pizza,AlchTBoxForgetter,4,119,3,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,119,11,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,119,10,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,119,2,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,119,9,2,7,2,2,0,0
pizza,AlchTBoxForgetter,4,119,8,2,5,2,2,0,0
pizza,AlchTBoxForgetter,4,120,2,2,14,4,4,0,0
pizza,AlchTBoxForgetter,4,120,3,2,13,5,5,0,0
pizza,AlchTBoxForgetter,4,120,1,2,14,4,4,0,0
pizza,AlchTBoxForgetter,4,120,0,2,11,4,4,0,0
pizza,AlchTBoxForgetter,4,120,4,2,13,4,4,0,0
pizza,AlchTBoxForgetter,4,120,5,2,14,4,4,0,0
pizza,AlchTBoxForgetter,4,120,7,2,10,4,4,0,0
pizza,AlchTBoxForgetter,4,120,6,2,13,4,4,0,0
pizza,AlchTBoxForgetter,4,121,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,4,122,0,2,6,3,3,4,1
pizza,AlchTBoxForgetter,4,122,1,2,5,3,3,4,1
pizza,AlchTBoxForgetter,4,123,3,2,2,2,2,0,1
pizza,AlchTBoxForgetter,4,123,2,2,2,2,2,0,1
pizza,AlchTBoxForgetter,4,123,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,4,123,1,2,2,2,2,0,1
pizza,AlchTBoxForgetter,4,124,0,2,4,1,1,0,1
pizza,AlchTBoxForgetter,4,125,0,2,3,1,1,0,1
pizza,AlchTBoxForgetter,4,126,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,4,127,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,4,128,0,2,3,3,3,1,1
pizza,AlchTBoxForgetter,4,129,1,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,129,0,2,5,1,1,0,1
pizza,AlchTBoxForgetter,4,130,41,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,130,40,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,130,42,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,130,36,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,130,22,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,130,9,2,8,2,2,0,0
pizza,AlchTBoxForgetter,4,130,8,2,8,2,2,0,0
pizza,AlchTBoxForgetter,4,130,23,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,130,37,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,130,21,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,130,35,2,4,2,2,0,1
pizza,AlchTBoxForgetter,4,130,34,2,4,2,2,0,0
pizza,AlchTBoxForgetter,4,130,20,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,130,24,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,130,30,2,4,2,2,0,0
pizza,AlchTBoxForgetter,4,130,18,2,8,2,2,0,0
pizza,AlchTBoxForgetter,4,130,19,2,8,2,2,0,0
pizza,AlchTBoxForgetter,4,130,31,2,4,2,2,0,0
pizza,AlchTBoxForgetter,4,130,25,2,6,2,2,0,0
pizza,AlchTBoxForgetter,4,130,33,2,4,2,2,0,0
pizza,AlchTBoxForgetter,4,130,27,2,8,2,2,0,0
pizza,AlchTBoxForgetter,4,130,26,2,6,2,2,0,0
