ONTOLOGY_NAME,FORGETTING_METHOD,FORGETTING_STRATEGY,FORMULA_ID,JUSTIFICATION_ID,FORMULA_SIZE,JUSTIFICATION_SIZE,STRATEGY_STEP_COUNT,EXPLANATION_LENGTH,JUSTIFICATION_INCREASE_AMOUNT,SUCCESSFUL_EXPLANATION
pizza,AlchTBoxForgetter,2,6,1,2,5,6,6,4,1
pizza,AlchTBoxForgetter,2,6,0,2,6,7,7,4,1
pizza,AlchTBoxForgetter,2,7,1,2,2,2,2,0,1
pizza,AlchTBoxForgetter,2,7,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,2,7,2,2,2,2,2,0,1
pizza,AlchTBoxForgetter,2,7,3,2,2,2,2,0,1
pizza,AlchTBoxForgetter,2,8,1,2,4,4,4,1,1
pizza,AlchTBoxForgetter,2,8,0,2,5,5,4,1,1
pizza,AlchTBoxForgetter,2,9,8,2,6,6,6,0,0
pizza,AlchTBoxForgetter,2,9,9,2,6,7,7,0,1
pizza,AlchTBoxForgetter,2,9,19,2,6,6,6,0,0
pizza,AlchTBoxForgetter,2,9,25,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,9,24,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,9,18,2,6,6,6,0,0
pizza,AlchTBoxForgetter,2,9,26,2,6,6,6,0,1
pizza,AlchTBoxForgetter,2,9,27,2,8,8,8,0,0
pizza,AlchTBoxForgetter,2,9,23,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,9,22,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,9,20,2,6,7,7,0,1
pizza,AlchTBoxForgetter,2,9,21,2,8,9,9,0,0
pizza,AlchTBoxForgetter,2,9,10,2,6,7,7,0,1
pizza,AlchTBoxForgetter,2,9,11,2,8,9,9,0,0
pizza,AlchTBoxForgetter,2,9,13,2,8,9,9,0,0
pizza,AlchTBoxForgetter,2,9,12,2,8,9,9,0,0
pizza,AlchTBoxForgetter,2,9,16,2,8,9,9,0,0
pizza,AlchTBoxForgetter,2,9,17,2,6,6,6,0,0
pizza,AlchTBoxForgetter,2,9,15,2,6,7,7,0,1
pizza,AlchTBoxForgetter,2,9,14,2,6,7,7,0,1
pizza,AlchTBoxForgetter,2,9,7,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,9,6,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,9,4,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,9,5,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,9,1,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,9,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,2,9,2,2,6,6,6,0,0
pizza,AlchTBoxForgetter,2,9,3,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,10,5,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,10,20,2,5,6,6,0,1
pizza,AlchTBoxForgetter,2,10,21,2,7,8,8,0,0
pizza,AlchTBoxForgetter,2,10,4,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,10,6,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,10,23,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,10,22,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,10,7,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,10,3,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,10,26,2,5,5,5,0,1
pizza,AlchTBoxForgetter,2,10,27,2,7,7,7,0,0
pizza,AlchTBoxForgetter,2,10,2,2,5,5,5,0,0
pizza,AlchTBoxForgetter,2,10,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,2,10,19,2,5,5,5,0,0
pizza,AlchTBoxForgetter,2,10,25,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,10,24,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,10,18,2,5,5,5,0,0
pizza,AlchTBoxForgetter,2,10,1,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,10,15,2,5,6,6,0,1
pizza,AlchTBoxForgetter,2,10,14,2,5,6,6,0,1
pizza,AlchTBoxForgetter,2,10,16,2,7,8,8,0,0
pizza,AlchTBoxForgetter,2,10,17,2,5,5,5,0,0
pizza,AlchTBoxForgetter,2,10,13,2,7,8,8,0,0
pizza,AlchTBoxForgetter,2,10,12,2,7,8,8,0,0
pizza,AlchTBoxForgetter,2,10,9,2,5,6,6,0,1
pizza,AlchTBoxForgetter,2,10,10,2,5,6,6,0,1
pizza,AlchTBoxForgetter,2,10,11,2,7,8,8,0,0
pizza,AlchTBoxForgetter,2,10,8,2,5,5,5,0,0
pizza,AlchTBoxForgetter,2,11,17,2,14,30,30,97,0
pizza,AlchTBoxForgetter,2,11,6,2,15,22,22,25,0
pizza,AlchTBoxForgetter,2,11,7,2,10,21,21,69,0
pizza,AlchTBoxForgetter,2,11,16,2,13,18,18,20,0
pizza,AlchTBoxForgetter,2,11,28,2,16,21,21,20,0
pizza,AlchTBoxForgetter,2,11,14,2,15,31,31,97,0
pizza,AlchTBoxForgetter,2,11,5,2,12,13,13,5,0
pizza,AlchTBoxForgetter,2,11,4,2,15,22,22,25,0
pizza,AlchTBoxForgetter,2,11,15,2,14,19,19,20,0
pizza,AlchTBoxForgetter,2,11,29,2,16,32,32,97,0
pizza,AlchTBoxForgetter,2,11,11,2,12,27,27,96,0
pizza,AlchTBoxForgetter,2,11,39,2,16,23,23,25,0
pizza,AlchTBoxForgetter,2,11,0,2,10,15,15,19,0
pizza,AlchTBoxForgetter,2,11,1,2,11,22,22,69,0
pizza,AlchTBoxForgetter,2,11,38,2,15,22,22,25,0
pizza,AlchTBoxForgetter,2,11,10,2,13,25,25,82,0
pizza,AlchTBoxForgetter,2,11,12,2,13,18,18,20,0
pizza,AlchTBoxForgetter,2,11,3,2,12,18,18,24,0
pizza,AlchTBoxForgetter,2,11,2,2,11,26,26,96,0
pizza,AlchTBoxForgetter,2,11,13,2,15,20,20,20,0
pizza,AlchTBoxForgetter,2,11,48,2,11,16,16,19,0
pizza,AlchTBoxForgetter,2,11,60,2,11,11,11,0,0
pizza,AlchTBoxForgetter,2,11,61,2,10,10,10,0,0
pizza,AlchTBoxForgetter,2,11,49,2,12,27,27,96,0
pizza,AlchTBoxForgetter,2,11,63,2,15,31,31,97,0
pizza,AlchTBoxForgetter,2,11,62,2,12,27,27,96,0
pizza,AlchTBoxForgetter,2,11,66,2,16,32,32,97,0
pizza,AlchTBoxForgetter,2,11,67,2,16,32,32,102,0
pizza,AlchTBoxForgetter,2,11,71,2,14,19,19,25,0
pizza,AlchTBoxForgetter,2,11,65,2,15,20,20,20,0
pizza,AlchTBoxForgetter,2,11,59,2,13,28,28,96,0
pizza,AlchTBoxForgetter,2,11,58,2,15,20,20,20,0
pizza,AlchTBoxForgetter,2,11,64,2,15,31,31,102,0
pizza,AlchTBoxForgetter,2,11,70,2,13,18,18,25,0
pizza,AlchTBoxForgetter,2,11,69,2,9,14,14,19,0
pizza,AlchTBoxForgetter,2,11,55,2,14,19,19,20,0
pizza,AlchTBoxForgetter,2,11,41,2,11,16,16,19,0
pizza,AlchTBoxForgetter,2,11,40,2,16,23,23,25,0
pizza,AlchTBoxForgetter,2,11,54,2,14,30,30,97,0
pizza,AlchTBoxForgetter,2,11,68,2,16,21,21,20,0
pizza,AlchTBoxForgetter,2,11,42,2,11,11,11,0,0
pizza,AlchTBoxForgetter,2,11,56,2,15,31,31,97,0
pizza,AlchTBoxForgetter,2,11,57,2,15,31,31,102,0
pizza,AlchTBoxForgetter,2,11,43,2,10,10,10,0,0
pizza,AlchTBoxForgetter,2,11,47,2,10,10,10,0,0
pizza,AlchTBoxForgetter,2,11,53,2,14,30,30,102,0
pizza,AlchTBoxForgetter,2,11,52,2,11,26,26,96,0
pizza,AlchTBoxForgetter,2,11,46,2,11,11,11,0,0
pizza,AlchTBoxForgetter,2,11,50,2,11,11,11,0,0
pizza,AlchTBoxForgetter,2,11,44,2,10,15,15,19,0
pizza,AlchTBoxForgetter,2,11,45,2,12,17,17,19,0
pizza,AlchTBoxForgetter,2,11,51,2,10,10,10,0,0
pizza,AlchTBoxForgetter,2,11,36,2,12,18,18,24,0
pizza,AlchTBoxForgetter,2,11,22,2,12,27,27,96,0
pizza,AlchTBoxForgetter,2,11,23,2,15,31,31,97,0
pizza,AlchTBoxForgetter,2,11,37,2,15,22,22,25,0
pizza,AlchTBoxForgetter,2,11,21,2,16,23,23,25,0
pizza,AlchTBoxForgetter,2,11,35,2,12,13,13,5,0
pizza,AlchTBoxForgetter,2,11,34,2,13,14,14,5,0
pizza,AlchTBoxForgetter,2,11,20,2,16,23,23,25,0
pizza,AlchTBoxForgetter,2,11,24,2,14,19,19,20,0
pizza,AlchTBoxForgetter,2,11,30,2,14,26,26,82,0
pizza,AlchTBoxForgetter,2,11,18,2,13,19,19,24,0
pizza,AlchTBoxForgetter,2,11,9,2,12,13,13,5,0
pizza,AlchTBoxForgetter,2,11,8,2,13,25,25,82,0
pizza,AlchTBoxForgetter,2,11,19,2,13,14,14,5,0
pizza,AlchTBoxForgetter,2,11,31,2,13,14,14,5,0
pizza,AlchTBoxForgetter,2,11,25,2,15,20,20,20,0
pizza,AlchTBoxForgetter,2,11,33,2,13,19,19,24,0
pizza,AlchTBoxForgetter,2,11,27,2,13,28,28,96,0
pizza,AlchTBoxForgetter,2,11,26,2,14,19,19,20,0
pizza,AlchTBoxForgetter,2,11,32,2,14,26,26,82,0
pizza,AlchTBoxForgetter,2,12,1,2,4,4,4,1,1
pizza,AlchTBoxForgetter,2,12,0,2,5,5,5,1,1
pizza,AlchTBoxForgetter,2,13,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,2,14,1,2,5,6,6,4,1
pizza,AlchTBoxForgetter,2,14,0,2,6,7,7,4,1
pizza,AlchTBoxForgetter,2,15,2,2,2,2,2,0,1
pizza,AlchTBoxForgetter,2,15,3,2,2,2,2,0,1
pizza,AlchTBoxForgetter,2,15,1,2,2,2,2,0,1
pizza,AlchTBoxForgetter,2,15,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,2,15,4,2,2,2,2,0,1
pizza,AlchTBoxForgetter,2,15,5,2,2,2,2,0,1
pizza,AlchTBoxForgetter,2,16,3,2,8,9,9,4,1
pizza,AlchTBoxForgetter,2,16,2,2,6,7,7,4,1
pizza,AlchTBoxForgetter,2,16,0,2,7,8,8,4,1
pizza,AlchTBoxForgetter,2,16,1,2,6,7,7,4,1
pizza,AlchTBoxForgetter,2,16,5,2,7,8,8,4,1
pizza,AlchTBoxForgetter,2,16,4,2,9,10,9,4,1
pizza,AlchTBoxForgetter,2,16,6,2,9,10,9,4,1
pizza,AlchTBoxForgetter,2,16,7,2,10,11,10,4,1
pizza,AlchTBoxForgetter,2,17,0,2,6,7,7,2,1
pizza,AlchTBoxForgetter,2,17,1,2,5,6,6,2,1
pizza,AlchTBoxForgetter,2,17,3,2,7,8,8,2,1
pizza,AlchTBoxForgetter,2,17,2,2,5,6,6,2,1
pizza,AlchTBoxForgetter,2,17,6,2,8,9,8,2,1
pizza,AlchTBoxForgetter,2,17,7,2,9,10,9,2,1
pizza,AlchTBoxForgetter,2,17,5,2,6,7,7,2,1
pizza,AlchTBoxForgetter,2,17,4,2,8,9,8,2,1
pizza,AlchTBoxForgetter,2,18,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,2,19,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,2,20,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,2,21,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,2,22,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,2,23,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,2,24,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,2,25,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,2,26,0,2,3,7,7,5,1
pizza,AlchTBoxForgetter,2,27,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,2,28,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,2,29,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,2,30,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,2,31,0,2,3,7,7,5,1
pizza,AlchTBoxForgetter,2,32,1,2,4,4,4,1,1
pizza,AlchTBoxForgetter,2,32,0,2,5,5,4,1,1
pizza,AlchTBoxForgetter,2,33,1,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,33,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,2,33,2,2,6,6,6,0,0
pizza,AlchTBoxForgetter,2,33,3,2,6,6,6,0,0
pizza,AlchTBoxForgetter,2,33,7,2,8,9,9,0,0
pizza,AlchTBoxForgetter,2,33,6,2,8,9,9,0,0
pizza,AlchTBoxForgetter,2,33,4,2,6,6,6,0,1
pizza,AlchTBoxForgetter,2,33,5,2,6,7,7,0,1
pizza,AlchTBoxForgetter,2,33,28,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,33,14,2,6,7,7,0,1
pizza,AlchTBoxForgetter,2,33,15,2,8,8,8,0,0
pizza,AlchTBoxForgetter,2,33,29,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,33,17,2,6,6,6,0,0
pizza,AlchTBoxForgetter,2,33,16,2,6,6,6,0,0
pizza,AlchTBoxForgetter,2,33,12,2,6,7,7,0,1
pizza,AlchTBoxForgetter,2,33,13,2,6,7,7,0,1
pizza,AlchTBoxForgetter,2,33,11,2,6,7,7,0,1
pizza,AlchTBoxForgetter,2,33,10,2,8,9,9,0,0
pizza,AlchTBoxForgetter,2,33,21,2,8,9,9,0,0
pizza,AlchTBoxForgetter,2,33,20,2,6,7,7,0,1
pizza,AlchTBoxForgetter,2,33,22,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,33,23,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,33,27,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,33,32,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,33,26,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,33,30,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,33,24,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,33,18,2,6,6,6,0,0
pizza,AlchTBoxForgetter,2,33,19,2,6,6,6,0,0
pizza,AlchTBoxForgetter,2,33,25,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,33,31,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,33,8,2,8,9,9,0,0
pizza,AlchTBoxForgetter,2,33,9,2,8,9,9,0,0
pizza,AlchTBoxForgetter,2,34,4,2,5,5,5,0,1
pizza,AlchTBoxForgetter,2,34,21,2,7,8,8,0,0
pizza,AlchTBoxForgetter,2,34,20,2,5,6,6,0,1
pizza,AlchTBoxForgetter,2,34,5,2,5,6,6,0,1
pizza,AlchTBoxForgetter,2,34,7,2,7,8,8,0,0
pizza,AlchTBoxForgetter,2,34,22,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,34,23,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,34,6,2,7,8,8,0,0
pizza,AlchTBoxForgetter,2,34,2,2,5,5,5,0,0
pizza,AlchTBoxForgetter,2,34,27,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,34,26,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,34,32,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,34,3,2,5,5,5,0,0
pizza,AlchTBoxForgetter,2,34,1,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,34,18,2,5,5,5,0,0
pizza,AlchTBoxForgetter,2,34,24,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,34,30,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,34,31,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,34,25,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,34,19,2,5,5,5,0,0
pizza,AlchTBoxForgetter,2,34,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,2,34,14,2,5,6,6,0,1
pizza,AlchTBoxForgetter,2,34,28,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,34,29,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,34,15,2,7,7,7,0,0
pizza,AlchTBoxForgetter,2,34,17,2,5,5,5,0,0
pizza,AlchTBoxForgetter,2,34,16,2,5,5,5,0,0
pizza,AlchTBoxForgetter,2,34,12,2,5,6,6,0,1
pizza,AlchTBoxForgetter,2,34,13,2,5,6,6,0,1
pizza,AlchTBoxForgetter,2,34,8,2,7,8,8,0,0
pizza,AlchTBoxForgetter,2,34,11,2,5,6,6,0,1
pizza,AlchTBoxForgetter,2,34,10,2,7,8,8,0,0
pizza,AlchTBoxForgetter,2,34,9,2,7,8,8,0,0
pizza,AlchTBoxForgetter,2,36,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,2,37,0,2,6,7,7,4,1
pizza,AlchTBoxForgetter,2,37,1,2,5,6,6,4,1
pizza,AlchTBoxForgetter,2,38,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,2,38,1,2,2,2,2,0,1
pizza,AlchTBoxForgetter,2,38,3,2,2,2,2,0,1
pizza,AlchTBoxForgetter,2,38,2,2,2,2,2,0,1
pizza,AlchTBoxForgetter,2,38,6,2,2,2,2,0,1
pizza,AlchTBoxForgetter,2,38,5,2,2,2,2,0,1
pizza,AlchTBoxForgetter,2,38,4,2,2,2,2,0,1
pizza,AlchTBoxForgetter,2,39,3,2,8,9,8,4,1
pizza,AlchTBoxForgetter,2,39,2,2,7,8,8,4,1
pizza,AlchTBoxForgetter,2,39,0,2,7,8,8,4,1
pizza,AlchTBoxForgetter,2,39,1,2,6,7,7,4,1
pizza,AlchTBoxForgetter,2,40,0,2,6,7,7,2,1
pizza,AlchTBoxForgetter,2,40,1,2,5,6,6,2,1
pizza,AlchTBoxForgetter,2,40,3,2,7,8,7,2,1
pizza,AlchTBoxForgetter,2,40,2,2,6,7,7,2,1
pizza,AlchTBoxForgetter,2,41,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,2,42,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,2,43,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,2,44,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,2,45,0,2,4,4,4,2,1
pizza,AlchTBoxForgetter,2,46,0,2,3,7,7,5,1
pizza,AlchTBoxForgetter,2,47,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,2,48,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,2,49,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,2,50,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,2,51,0,2,3,7,7,5,1
pizza,AlchTBoxForgetter,2,52,0,2,5,5,4,1,1
pizza,AlchTBoxForgetter,2,52,1,2,4,4,4,1,1
pizza,AlchTBoxForgetter,2,53,26,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,53,32,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,53,33,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,53,27,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,53,19,2,6,6,6,0,0
pizza,AlchTBoxForgetter,2,53,31,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,53,25,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,53,24,2,8,9,9,0,0
pizza,AlchTBoxForgetter,2,53,30,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,53,18,2,6,6,6,0,0
pizza,AlchTBoxForgetter,2,53,34,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,53,20,2,6,6,6,0,0
pizza,AlchTBoxForgetter,2,53,21,2,6,6,6,0,0
pizza,AlchTBoxForgetter,2,53,35,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,53,23,2,6,7,7,0,1
pizza,AlchTBoxForgetter,2,53,37,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,53,36,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,53,22,2,6,6,6,0,0
pizza,AlchTBoxForgetter,2,53,3,2,6,6,6,0,0
pizza,AlchTBoxForgetter,2,53,2,2,6,6,6,0,0
pizza,AlchTBoxForgetter,2,53,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,2,53,1,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,53,5,2,6,7,7,0,1
pizza,AlchTBoxForgetter,2,53,4,2,6,6,6,0,1
pizza,AlchTBoxForgetter,2,53,6,2,8,9,9,0,0
pizza,AlchTBoxForgetter,2,53,7,2,8,9,9,0,0
pizza,AlchTBoxForgetter,2,53,9,2,8,9,9,0,0
pizza,AlchTBoxForgetter,2,53,8,2,8,9,9,0,0
pizza,AlchTBoxForgetter,2,53,13,2,6,7,7,0,1
pizza,AlchTBoxForgetter,2,53,12,2,6,7,7,0,1
pizza,AlchTBoxForgetter,2,53,10,2,8,9,9,0,0
pizza,AlchTBoxForgetter,2,53,11,2,8,9,9,0,0
pizza,AlchTBoxForgetter,2,53,15,2,6,7,7,0,1
pizza,AlchTBoxForgetter,2,53,29,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,53,28,2,4,4,4,0,1
pizza,AlchTBoxForgetter,2,53,14,2,6,7,7,0,1
pizza,AlchTBoxForgetter,2,53,16,2,6,7,7,0,1
pizza,AlchTBoxForgetter,2,53,17,2,8,8,8,0,0
pizza,AlchTBoxForgetter,2,54,6,2,7,8,8,0,0
pizza,AlchTBoxForgetter,2,54,13,2,5,6,6,0,1
pizza,AlchTBoxForgetter,2,54,12,2,5,6,6,0,1
pizza,AlchTBoxForgetter,2,54,7,2,7,8,8,0,0
pizza,AlchTBoxForgetter,2,54,5,2,5,6,6,0,1
pizza,AlchTBoxForgetter,2,54,10,2,7,8,8,0,0
pizza,AlchTBoxForgetter,2,54,11,2,7,8,8,0,0
pizza,AlchTBoxForgetter,2,54,4,2,5,5,5,0,1
pizza,AlchTBoxForgetter,2,54,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,2,54,29,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,54,15,2,5,6,6,0,1
pizza,AlchTBoxForgetter,2,54,14,2,5,6,6,0,1
pizza,AlchTBoxForgetter,2,54,28,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,54,1,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,54,3,2,5,5,5,0,0
pizza,AlchTBoxForgetter,2,54,16,2,5,6,6,0,1
pizza,AlchTBoxForgetter,2,54,17,2,7,7,7,0,0
pizza,AlchTBoxForgetter,2,54,2,2,5,5,5,0,0
pizza,AlchTBoxForgetter,2,54,32,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,54,26,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,54,27,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,54,33,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,54,25,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,54,31,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,54,19,2,5,5,5,0,0
pizza,AlchTBoxForgetter,2,54,18,2,5,5,5,0,0
pizza,AlchTBoxForgetter,2,54,30,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,54,24,2,7,8,8,0,0
pizza,AlchTBoxForgetter,2,54,9,2,7,8,8,0,0
pizza,AlchTBoxForgetter,2,54,20,2,5,5,5,0,0
pizza,AlchTBoxForgetter,2,54,34,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,54,35,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,54,21,2,5,5,5,0,0
pizza,AlchTBoxForgetter,2,54,8,2,7,8,8,0,0
pizza,AlchTBoxForgetter,2,54,37,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,54,23,2,5,6,6,0,1
pizza,AlchTBoxForgetter,2,54,22,2,5,5,5,0,0
pizza,AlchTBoxForgetter,2,54,36,2,3,3,3,0,1
pizza,AlchTBoxForgetter,2,56,1,2,4,4,4,1,1
pizza,AlchTBoxForgetter,2,56,0,2,5,5,4,1,1
pizza,AlchTBoxForgetter,2,57,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,2,58,2,2,5,6,6,4,1
pizza,AlchTBoxForgetter,2,58,3,2,5,6,6,4,1
