ONTOLOGY_NAME,FORGETTING_METHOD,FORGETTING_STRATEGY,FORMULA_ID,JUSTIFICATION_ID,FORMULA_SIZE,JUSTIFICATION_SIZE,STRATEGY_STEP_COUNT,EXPLANATION_LENGTH,JUSTIFICATION_INCREASE_AMOUNT,SUCCESSFUL_EXPLANATION
pizza,AlchTBoxForgetter,3,58,1,2,6,7,5,3,1
pizza,AlchTBoxForgetter,3,58,0,2,6,7,6,3,1
pizza,AlchTBoxForgetter,3,59,1,2,2,2,1,0,1
pizza,AlchTBoxForgetter,3,59,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,3,59,2,2,2,2,1,0,1
pizza,AlchTBoxForgetter,3,59,3,2,2,2,1,0,1
pizza,AlchTBoxForgetter,3,59,7,2,2,2,1,0,1
pizza,AlchTBoxForgetter,3,59,6,2,2,2,1,0,1
pizza,AlchTBoxForgetter,3,59,4,2,2,2,1,0,1
pizza,AlchTBoxForgetter,3,59,5,2,2,2,1,0,1
pizza,AlchTBoxForgetter,3,60,3,2,4,4,4,0,0
pizza,AlchTBoxForgetter,3,60,2,2,4,4,4,0,0
pizza,AlchTBoxForgetter,3,60,0,2,5,5,5,1,1
pizza,AlchTBoxForgetter,3,60,1,2,5,5,4,1,1
pizza,AlchTBoxForgetter,3,61,9,2,6,7,5,0,1
pizza,AlchTBoxForgetter,3,61,8,2,8,9,9,0,0
pizza,AlchTBoxForgetter,3,61,20,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,61,21,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,61,22,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,61,19,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,61,18,2,8,9,9,0,0
pizza,AlchTBoxForgetter,3,61,15,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,61,14,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,61,16,2,6,7,5,0,1
pizza,AlchTBoxForgetter,3,61,17,2,6,6,6,0,0
pizza,AlchTBoxForgetter,3,61,13,2,8,9,9,0,0
pizza,AlchTBoxForgetter,3,61,12,2,6,7,5,0,1
pizza,AlchTBoxForgetter,3,61,10,2,8,8,8,0,0
pizza,AlchTBoxForgetter,3,61,11,2,6,6,6,0,0
pizza,AlchTBoxForgetter,3,61,6,2,6,7,5,0,1
pizza,AlchTBoxForgetter,3,61,7,2,8,9,9,0,0
pizza,AlchTBoxForgetter,3,61,5,2,6,6,5,0,1
pizza,AlchTBoxForgetter,3,61,4,2,6,6,6,0,0
pizza,AlchTBoxForgetter,3,61,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,3,61,1,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,61,3,2,6,6,6,0,0
pizza,AlchTBoxForgetter,3,61,2,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,62,12,2,5,6,4,0,1
pizza,AlchTBoxForgetter,3,62,13,2,7,8,8,0,0
pizza,AlchTBoxForgetter,3,62,11,2,5,5,5,0,0
pizza,AlchTBoxForgetter,3,62,10,2,7,7,7,0,0
pizza,AlchTBoxForgetter,3,62,14,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,62,15,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,62,17,2,5,5,5,0,0
pizza,AlchTBoxForgetter,3,62,16,2,5,6,4,0,1
pizza,AlchTBoxForgetter,3,62,8,2,7,8,8,0,0
pizza,AlchTBoxForgetter,3,62,9,2,5,6,4,0,1
pizza,AlchTBoxForgetter,3,62,7,2,7,8,8,0,0
pizza,AlchTBoxForgetter,3,62,6,2,5,6,4,0,1
pizza,AlchTBoxForgetter,3,62,4,2,5,5,5,0,0
pizza,AlchTBoxForgetter,3,62,5,2,5,5,4,0,1
pizza,AlchTBoxForgetter,3,62,1,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,62,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,3,62,2,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,62,3,2,5,5,5,0,0
pizza,AlchTBoxForgetter,3,62,18,2,7,8,8,0,0
pizza,AlchTBoxForgetter,3,62,19,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,62,21,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,62,20,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,62,22,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,63,2,2,11,18,18,32,0
pizza,AlchTBoxForgetter,3,63,3,2,12,19,19,32,0
pizza,AlchTBoxForgetter,3,63,1,2,10,17,17,32,0
pizza,AlchTBoxForgetter,3,63,0,2,11,18,18,32,0
pizza,AlchTBoxForgetter,3,64,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,3,65,2,2,2,2,1,0,1
pizza,AlchTBoxForgetter,3,65,3,2,2,2,1,0,1
pizza,AlchTBoxForgetter,3,65,1,2,2,2,1,0,1
pizza,AlchTBoxForgetter,3,65,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,3,65,4,2,2,2,1,0,1
pizza,AlchTBoxForgetter,3,67,9,2,11,15,9,8,1
pizza,AlchTBoxForgetter,3,67,8,2,10,14,14,4,0
pizza,AlchTBoxForgetter,3,67,0,2,10,15,15,7,0
pizza,AlchTBoxForgetter,3,67,1,2,10,14,14,5,0
pizza,AlchTBoxForgetter,3,67,3,2,11,14,14,8,0
pizza,AlchTBoxForgetter,3,67,2,2,11,14,14,8,0
pizza,AlchTBoxForgetter,3,67,6,2,10,14,14,5,0
pizza,AlchTBoxForgetter,3,67,7,2,10,14,14,4,0
pizza,AlchTBoxForgetter,3,67,5,2,11,14,14,8,0
pizza,AlchTBoxForgetter,3,67,4,2,11,14,14,8,0
pizza,AlchTBoxForgetter,3,66,3,2,9,14,14,30,0
pizza,AlchTBoxForgetter,3,66,2,2,9,14,14,30,0
pizza,AlchTBoxForgetter,3,66,0,2,9,15,14,35,1
pizza,AlchTBoxForgetter,3,66,1,2,9,14,14,25,0
pizza,AlchTBoxForgetter,3,66,4,2,9,14,14,30,0
pizza,AlchTBoxForgetter,3,68,4,2,8,12,12,0,0
pizza,AlchTBoxForgetter,3,68,3,2,8,12,12,0,0
pizza,AlchTBoxForgetter,3,68,2,2,8,12,12,0,0
pizza,AlchTBoxForgetter,3,68,0,2,8,13,7,0,1
pizza,AlchTBoxForgetter,3,68,1,2,8,12,12,0,0
pizza,AlchTBoxForgetter,3,69,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,3,70,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,3,71,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,3,72,0,2,2,6,2,0,1
pizza,AlchTBoxForgetter,3,73,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,3,74,2,2,4,3,3,0,1
pizza,AlchTBoxForgetter,3,74,0,2,3,8,8,26,0
pizza,AlchTBoxForgetter,3,74,1,2,4,3,3,0,1
pizza,AlchTBoxForgetter,3,75,0,2,3,8,8,26,0
pizza,AlchTBoxForgetter,3,75,1,2,3,2,2,0,1
pizza,AlchTBoxForgetter,3,75,2,2,3,2,2,0,1
pizza,AlchTBoxForgetter,3,76,0,2,3,8,8,26,0
pizza,AlchTBoxForgetter,3,77,0,2,3,8,8,26,0
pizza,AlchTBoxForgetter,3,78,0,2,3,8,8,26,0
pizza,AlchTBoxForgetter,3,79,0,2,3,8,8,26,0
pizza,AlchTBoxForgetter,3,80,0,2,3,8,8,26,0
pizza,AlchTBoxForgetter,3,80,1,2,3,7,2,5,1
pizza,AlchTBoxForgetter,3,80,2,2,3,7,2,5,1
pizza,AlchTBoxForgetter,3,81,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,3,82,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,3,83,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,3,84,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,3,85,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,3,86,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,3,87,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,3,88,0,2,5,5,5,1,1
pizza,AlchTBoxForgetter,3,88,1,2,5,5,4,1,1
pizza,AlchTBoxForgetter,3,88,3,2,4,4,4,0,0
pizza,AlchTBoxForgetter,3,88,2,2,4,4,4,0,0
pizza,AlchTBoxForgetter,3,89,3,2,6,6,6,0,0
pizza,AlchTBoxForgetter,3,89,2,2,6,6,6,0,0
pizza,AlchTBoxForgetter,3,89,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,3,89,1,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,89,5,2,6,7,5,0,1
pizza,AlchTBoxForgetter,3,89,4,2,6,6,5,0,1
pizza,AlchTBoxForgetter,3,89,6,2,8,9,9,0,0
pizza,AlchTBoxForgetter,3,89,7,2,8,9,9,0,0
pizza,AlchTBoxForgetter,3,89,13,2,6,7,5,0,1
pizza,AlchTBoxForgetter,3,89,12,2,6,7,5,0,1
pizza,AlchTBoxForgetter,3,89,10,2,8,9,9,0,0
pizza,AlchTBoxForgetter,3,89,11,2,6,7,5,0,1
pizza,AlchTBoxForgetter,3,89,29,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,89,15,2,8,8,8,0,0
pizza,AlchTBoxForgetter,3,89,14,2,6,7,5,0,1
pizza,AlchTBoxForgetter,3,89,28,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,89,16,2,6,6,6,0,0
pizza,AlchTBoxForgetter,3,89,17,2,6,6,6,0,0
pizza,AlchTBoxForgetter,3,89,26,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,89,32,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,89,27,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,89,31,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,89,25,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,89,19,2,6,6,6,0,0
pizza,AlchTBoxForgetter,3,89,18,2,6,6,6,0,0
pizza,AlchTBoxForgetter,3,89,24,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,89,30,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,89,20,2,6,7,5,0,1
pizza,AlchTBoxForgetter,3,89,21,2,8,9,9,0,0
pizza,AlchTBoxForgetter,3,89,23,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,89,22,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,89,9,2,8,9,9,0,0
pizza,AlchTBoxForgetter,3,89,8,2,8,9,9,0,0
pizza,AlchTBoxForgetter,3,90,2,2,5,5,5,0,0
pizza,AlchTBoxForgetter,3,90,3,2,5,5,5,0,0
pizza,AlchTBoxForgetter,3,90,1,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,90,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,3,90,4,2,5,5,4,0,1
pizza,AlchTBoxForgetter,3,90,5,2,5,6,4,0,1
pizza,AlchTBoxForgetter,3,90,7,2,7,8,8,0,0
pizza,AlchTBoxForgetter,3,90,6,2,7,8,8,0,0
pizza,AlchTBoxForgetter,3,90,32,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,90,26,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,90,27,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,90,25,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,90,31,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,90,19,2,5,5,5,0,0
pizza,AlchTBoxForgetter,3,90,18,2,5,5,5,0,0
pizza,AlchTBoxForgetter,3,90,30,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,90,24,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,90,20,2,5,6,4,0,1
pizza,AlchTBoxForgetter,3,90,21,2,7,8,8,0,0
pizza,AlchTBoxForgetter,3,90,23,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,90,22,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,90,13,2,5,6,4,0,1
pizza,AlchTBoxForgetter,3,90,12,2,5,6,4,0,1
pizza,AlchTBoxForgetter,3,90,10,2,7,8,8,0,0
pizza,AlchTBoxForgetter,3,90,11,2,5,6,4,0,1
pizza,AlchTBoxForgetter,3,90,29,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,90,15,2,7,7,7,0,0
pizza,AlchTBoxForgetter,3,90,14,2,5,6,4,0,1
pizza,AlchTBoxForgetter,3,90,28,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,90,16,2,5,5,5,0,0
pizza,AlchTBoxForgetter,3,90,17,2,5,5,5,0,0
pizza,AlchTBoxForgetter,3,90,8,2,7,8,8,0,0
pizza,AlchTBoxForgetter,3,90,9,2,7,8,8,0,0
pizza,AlchTBoxForgetter,3,92,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,3,93,3,2,2,2,1,0,1
pizza,AlchTBoxForgetter,3,93,2,2,2,2,1,0,1
pizza,AlchTBoxForgetter,3,93,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,3,93,1,2,2,2,1,0,1
pizza,AlchTBoxForgetter,3,93,5,2,2,2,1,0,1
pizza,AlchTBoxForgetter,3,93,4,2,2,2,1,0,1
pizza,AlchTBoxForgetter,3,93,6,2,2,2,1,0,1
pizza,AlchTBoxForgetter,3,94,6,2,11,16,16,55,0
pizza,AlchTBoxForgetter,3,94,5,2,11,16,16,55,0
pizza,AlchTBoxForgetter,3,94,4,2,11,16,16,54,0
pizza,AlchTBoxForgetter,3,94,0,2,11,17,16,55,1
pizza,AlchTBoxForgetter,3,94,1,2,11,16,16,47,0
pizza,AlchTBoxForgetter,3,95,5,2,13,16,16,10,0
pizza,AlchTBoxForgetter,3,95,4,2,13,16,16,10,0
pizza,AlchTBoxForgetter,3,95,6,2,13,16,16,10,0
pizza,AlchTBoxForgetter,3,95,7,2,13,16,16,10,0
pizza,AlchTBoxForgetter,3,95,10,2,12,16,16,7,0
pizza,AlchTBoxForgetter,3,95,3,2,13,16,16,10,0
pizza,AlchTBoxForgetter,3,95,2,2,13,16,16,10,0
pizza,AlchTBoxForgetter,3,95,11,2,12,16,16,7,0
pizza,AlchTBoxForgetter,3,95,13,2,13,17,10,10,1
pizza,AlchTBoxForgetter,3,95,0,2,12,17,17,7,0
pizza,AlchTBoxForgetter,3,95,1,2,12,16,16,7,0
pizza,AlchTBoxForgetter,3,95,12,2,12,16,16,7,0
pizza,AlchTBoxForgetter,3,95,9,2,12,16,16,7,0
pizza,AlchTBoxForgetter,3,95,8,2,12,16,16,7,0
pizza,AlchTBoxForgetter,3,96,4,2,10,14,14,0,0
pizza,AlchTBoxForgetter,3,96,5,2,10,14,14,0,0
pizza,AlchTBoxForgetter,3,96,6,2,10,14,14,0,0
pizza,AlchTBoxForgetter,3,96,2,2,10,14,14,0,0
pizza,AlchTBoxForgetter,3,96,3,2,10,14,14,0,0
pizza,AlchTBoxForgetter,3,96,1,2,10,14,14,0,0
pizza,AlchTBoxForgetter,3,96,0,2,10,15,8,0,1
pizza,AlchTBoxForgetter,3,97,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,3,98,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,3,99,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,3,100,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,3,101,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,3,102,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,3,103,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,3,104,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,3,105,0,2,3,7,2,5,1
pizza,AlchTBoxForgetter,3,106,1,2,4,4,4,0,0
pizza,AlchTBoxForgetter,3,106,0,2,5,5,4,1,1
pizza,AlchTBoxForgetter,3,107,14,2,6,7,5,0,1
pizza,AlchTBoxForgetter,3,107,28,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,107,29,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,107,15,2,6,7,5,0,1
pizza,AlchTBoxForgetter,3,107,17,2,8,8,8,0,0
pizza,AlchTBoxForgetter,3,107,16,2,6,7,5,0,1
pizza,AlchTBoxForgetter,3,107,12,2,6,7,5,0,1
pizza,AlchTBoxForgetter,3,107,13,2,6,7,5,0,1
pizza,AlchTBoxForgetter,3,107,11,2,8,9,9,0,0
pizza,AlchTBoxForgetter,3,107,10,2,8,9,9,0,0
pizza,AlchTBoxForgetter,3,107,2,2,6,6,6,0,0
pizza,AlchTBoxForgetter,3,107,3,2,6,6,6,0,0
pizza,AlchTBoxForgetter,3,107,1,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,107,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,3,107,4,2,6,6,5,0,1
pizza,AlchTBoxForgetter,3,107,5,2,6,7,5,0,1
pizza,AlchTBoxForgetter,3,107,7,2,8,9,9,0,0
pizza,AlchTBoxForgetter,3,107,6,2,8,9,9,0,0
pizza,AlchTBoxForgetter,3,107,8,2,8,9,9,0,0
pizza,AlchTBoxForgetter,3,107,9,2,8,9,9,0,0
pizza,AlchTBoxForgetter,3,107,35,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,107,21,2,6,6,6,0,0
pizza,AlchTBoxForgetter,3,107,20,2,6,6,6,0,0
pizza,AlchTBoxForgetter,3,107,34,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,107,22,2,6,6,6,0,0
pizza,AlchTBoxForgetter,3,107,36,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,107,37,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,107,23,2,6,7,5,0,1
pizza,AlchTBoxForgetter,3,107,27,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,107,33,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,107,32,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,107,26,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,107,18,2,6,6,6,0,0
pizza,AlchTBoxForgetter,3,107,30,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,107,24,2,8,9,9,0,0
pizza,AlchTBoxForgetter,3,107,25,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,107,31,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,107,19,2,6,6,6,0,0
pizza,AlchTBoxForgetter,3,108,8,2,7,8,8,0,0
pizza,AlchTBoxForgetter,3,108,9,2,7,8,8,0,0
pizza,AlchTBoxForgetter,3,108,32,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,108,26,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,108,27,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,108,33,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,108,25,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,108,31,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,108,19,2,5,5,5,0,0
pizza,AlchTBoxForgetter,3,108,18,2,5,5,5,0,0
pizza,AlchTBoxForgetter,3,108,30,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,108,24,2,7,8,8,0,0
pizza,AlchTBoxForgetter,3,108,20,2,5,5,5,0,0
pizza,AlchTBoxForgetter,3,108,34,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,108,35,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,108,21,2,5,5,5,0,0
pizza,AlchTBoxForgetter,3,108,37,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,108,23,2,5,6,4,0,1
pizza,AlchTBoxForgetter,3,108,22,2,5,5,5,0,0
pizza,AlchTBoxForgetter,3,108,36,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,108,13,2,5,6,4,0,1
pizza,AlchTBoxForgetter,3,108,12,2,5,6,4,0,1
pizza,AlchTBoxForgetter,3,108,10,2,7,8,8,0,0
pizza,AlchTBoxForgetter,3,108,11,2,7,8,8,0,0
pizza,AlchTBoxForgetter,3,108,29,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,108,15,2,5,6,4,0,1
pizza,AlchTBoxForgetter,3,108,14,2,5,6,4,0,1
pizza,AlchTBoxForgetter,3,108,28,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,108,16,2,5,6,4,0,1
pizza,AlchTBoxForgetter,3,108,17,2,7,7,7,0,0
pizza,AlchTBoxForgetter,3,108,7,2,7,8,8,0,0
pizza,AlchTBoxForgetter,3,108,6,2,7,8,8,0,0
pizza,AlchTBoxForgetter,3,108,4,2,5,5,4,0,1
pizza,AlchTBoxForgetter,3,108,5,2,5,6,4,0,1
pizza,AlchTBoxForgetter,3,108,1,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,108,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,3,108,2,2,5,5,5,0,0
pizza,AlchTBoxForgetter,3,108,3,2,5,5,5,0,0
pizza,AlchTBoxForgetter,3,110,0,2,5,5,5,1,1
pizza,AlchTBoxForgetter,3,110,1,2,4,4,4,0,0
pizza,AlchTBoxForgetter,3,111,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,3,112,1,2,6,7,5,3,1
pizza,AlchTBoxForgetter,3,112,0,2,6,7,6,3,1
pizza,AlchTBoxForgetter,3,112,2,2,5,6,6,0,0
pizza,AlchTBoxForgetter,3,112,3,2,5,6,6,0,0
pizza,AlchTBoxForgetter,3,113,4,2,2,2,1,0,1
pizza,AlchTBoxForgetter,3,113,5,2,2,2,1,0,1
pizza,AlchTBoxForgetter,3,113,7,2,2,2,1,0,1
pizza,AlchTBoxForgetter,3,113,6,2,2,2,1,0,1
pizza,AlchTBoxForgetter,3,113,2,2,2,2,1,0,1
pizza,AlchTBoxForgetter,3,113,3,2,2,2,1,0,1
pizza,AlchTBoxForgetter,3,113,1,2,2,2,1,0,1
pizza,AlchTBoxForgetter,3,113,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,3,114,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,3,115,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,3,116,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,3,117,0,2,2,6,2,0,1
pizza,AlchTBoxForgetter,3,118,5,2,6,7,5,0,1
pizza,AlchTBoxForgetter,3,118,4,2,6,6,5,0,1
pizza,AlchTBoxForgetter,3,118,6,2,8,9,9,0,0
pizza,AlchTBoxForgetter,3,118,7,2,8,9,9,0,0
pizza,AlchTBoxForgetter,3,118,3,2,6,6,6,0,0
pizza,AlchTBoxForgetter,3,118,2,2,6,6,6,0,0
pizza,AlchTBoxForgetter,3,118,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,3,118,1,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,118,16,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,118,17,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,118,15,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,118,14,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,118,10,2,6,6,6,0,0
pizza,AlchTBoxForgetter,3,118,11,2,6,7,5,0,1
pizza,AlchTBoxForgetter,3,118,13,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,118,9,2,8,8,8,0,0
pizza,AlchTBoxForgetter,3,118,8,2,6,7,5,0,1
pizza,AlchTBoxForgetter,3,118,12,2,8,9,9,0,0
pizza,AlchTBoxForgetter,3,119,6,2,7,8,8,0,0
pizza,AlchTBoxForgetter,3,119,14,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,119,15,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,119,7,2,7,8,8,0,0
pizza,AlchTBoxForgetter,3,119,5,2,5,6,4,0,1
pizza,AlchTBoxForgetter,3,119,17,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,119,16,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,119,4,2,5,5,4,0,1
pizza,AlchTBoxForgetter,3,119,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,3,119,12,2,7,8,8,0,0
pizza,AlchTBoxForgetter,3,119,13,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,119,1,2,3,3,2,0,1
pizza,AlchTBoxForgetter,3,119,3,2,5,5,5,0,0
pizza,AlchTBoxForgetter,3,119,11,2,5,6,4,0,1
pizza,AlchTBoxForgetter,3,119,10,2,5,5,5,0,0
pizza,AlchTBoxForgetter,3,119,2,2,5,5,5,0,0
pizza,AlchTBoxForgetter,3,119,9,2,7,7,7,0,0
pizza,AlchTBoxForgetter,3,119,8,2,5,6,4,0,1
pizza,AlchTBoxForgetter,3,120,2,2,14,19,19,24,0
pizza,AlchTBoxForgetter,3,120,3,2,13,18,18,24,0
pizza,AlchTBoxForgetter,3,120,1,2,14,30,30,101,0
pizza,AlchTBoxForgetter,3,120,0,2,11,26,26,100,0
pizza,AlchTBoxForgetter,3,120,4,2,13,29,29,101,0
pizza,AlchTBoxForgetter,3,120,5,2,14,19,19,29,0
pizza,AlchTBoxForgetter,3,120,7,2,10,25,25,100,0
pizza,AlchTBoxForgetter,3,120,6,2,13,18,18,29,0
pizza,AlchTBoxForgetter,3,121,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,3,122,0,2,6,7,5,3,1
pizza,AlchTBoxForgetter,3,122,1,2,5,6,6,0,0
pizza,AlchTBoxForgetter,3,123,3,2,2,2,1,0,1
pizza,AlchTBoxForgetter,3,123,2,2,2,2,1,0,1
pizza,AlchTBoxForgetter,3,123,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,3,123,1,2,2,2,1,0,1
pizza,AlchTBoxForgetter,3,124,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,3,125,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,3,126,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,3,127,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,3,128,0,2,3,7,2,5,1
pizza,AlchTBoxForgetter,3,129,1,2,4,4,4,0,0
pizza,AlchTBoxForgetter,3,129,0,2,5,5,4,1,1
pizza,AlchTBoxForgetter,3,130,41,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,130,40,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,130,42,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,130,36,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,130,22,2,6,6,6,0,0
pizza,AlchTBoxForgetter,3,130,9,2,8,9,9,0,0
pizza,AlchTBoxForgetter,3,130,8,2,8,9,9,0,0
pizza,AlchTBoxForgetter,3,130,23,2,6,6,6,0,0
pizza,AlchTBoxForgetter,3,130,37,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,130,21,2,6,6,6,0,0
pizza,AlchTBoxForgetter,3,130,35,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,130,34,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,130,20,2,6,6,6,0,0
pizza,AlchTBoxForgetter,3,130,24,2,6,6,6,0,0
pizza,AlchTBoxForgetter,3,130,30,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,130,18,2,8,9,9,0,0
pizza,AlchTBoxForgetter,3,130,19,2,8,8,8,0,0
pizza,AlchTBoxForgetter,3,130,31,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,130,25,2,6,6,6,0,0
pizza,AlchTBoxForgetter,3,130,33,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,130,27,2,8,9,9,0,0
pizza,AlchTBoxForgetter,3,130,26,2,6,7,5,0,1
pizza,AlchTBoxForgetter,3,130,32,2,4,4,3,0,1
pizza,AlchTBoxForgetter,3,130,17,2,6,7,5,0,1
